PageLink,ThumbnailLink,ArtistName,ArtistForwardName,ArtistLink,Role,Title,Created,Medium,Credit,CreditLink,Accession,OnView,FullResImage
https://www.nga.gov/content/ngaweb/collection/art-object-page.228926.html,https://www.nga.gov/content/dam/ngaweb/placeholders/placeholder-sm.svg,Portuguese 15th Century,Portuguese 15th Century,https://www.nga.gov/content/ngaweb/collection/artist-info.8367.html,(painter),St. Lawrence,c. 1475/1500,oil on panel,Timken Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Timken%20Collection,1960.6.30.4,Not on View,
https://www.nga.gov/content/ngaweb/collection/art-object-page.320.html,"https://media.nga.gov/iiif/1e63614c-3a9d-4b84-9841-198e08fcef97/full/!384,384/0/default.jpg",Biagio d'Antonio,Biagio d'Antonio,https://www.nga.gov/content/ngaweb/collection/artist-info.963.html,(painter),Portrait of a Boy,c. 1476/1480,oil and tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.179,Not on View,https://media.nga.gov/iiif/1e63614c-3a9d-4b84-9841-198e08fcef97/full/full/0/default.jpg?attachment_filename=portrait_of_a_boy_1939.1.179.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.453.html,"https://media.nga.gov/iiif/d30baae3-1061-412e-afe4-f1201ed6a5ad/full/!384,384/0/default.jpg",Alvise Vivarini,Alvise Vivarini,https://www.nga.gov/content/ngaweb/collection/artist-info.1954.html,,Saint Jerome Reading,c. 1476,tempera on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.311,"On View : West Building, Main Floor — Gallery 12",https://media.nga.gov/iiif/d30baae3-1061-412e-afe4-f1201ed6a5ad/full/full/0/default.jpg?attachment_filename=saint_jerome_reading_1939.1.311.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.54757.html,"https://media.nga.gov/iiif/fa1013ab-042d-4b6b-8b29-cc2eac0b4dc1/full/!384,384/0/default.jpg",Attributed to Giorgione,Giorgione,https://www.nga.gov/content/ngaweb/collection/artist-info.1341.html,(painter),Giovanni Borgherini and His Tutor,,oil on canvas,Gift of Michael Straight,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Gift%20of%20Michael%20Straight,1974.87.1,"On View : West Building, Main Floor — Gallery 17",https://media.nga.gov/iiif/fa1013ab-042d-4b6b-8b29-cc2eac0b4dc1/full/full/0/default.jpg?attachment_filename=giovanni_borgherini_and_his_tutor_1974.87.1.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.24.html,"https://media.nga.gov/iiif/0fd27212-b70a-4a0b-9e7c-ed0d8bbe7ebf/full/!384,384/0/default.jpg",Sandro Botticelli,Sandro Botticelli,https://www.nga.gov/content/ngaweb/collection/artist-info.989.html,(painter),The Adoration of the Magi,c. 1478/1482,tempera and oil on poplar panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.22,"On View : West Building, Main Floor — Gallery 7",https://media.nga.gov/iiif/0fd27212-b70a-4a0b-9e7c-ed0d8bbe7ebf/full/full/0/default.jpg?attachment_filename=the_adoration_of_the_magi_1937.1.22.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41671.html,"https://media.nga.gov/iiif/6ef2731f-05c7-422c-be03-c49b37112e66/full/!384,384/0/default.jpg",Sandro Botticelli,Sandro Botticelli,https://www.nga.gov/content/ngaweb/collection/artist-info.989.html,(painter),Giuliano de' Medici,c. 1478/1480,tempera on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.5.56,"On View : West Building, Main Floor — Gallery 7",https://media.nga.gov/iiif/6ef2731f-05c7-422c-be03-c49b37112e66/full/full/0/default.jpg?attachment_filename=giuliano_de%27_medici_1952.5.56.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.48.html,"https://media.nga.gov/iiif/c4823e40-c213-4d32-a42b-56bd2330a6c5/full/!384,384/0/default.jpg",Hans Memling,Hans Memling,https://www.nga.gov/content/ngaweb/collection/artist-info.1712.html,,Madonna and Child with Angels,after 1479,oil on panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.41,"On View : West Building, Main Floor — Gallery 39",https://media.nga.gov/iiif/c4823e40-c213-4d32-a42b-56bd2330a6c5/full/full/0/default.jpg?attachment_filename=madonna_and_child_with_angels_1937.1.41.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.1141.html,"https://media.nga.gov/iiif/a8a8fcd6-496e-40cb-a4b9-e4001642490b/full/!384,384/0/default.jpg",North Italian 15th Century,North Italian 15th Century,https://www.nga.gov/content/ngaweb/collection/artist-info.8294.html,(painter),Francesco Sforza,probably c. 1480/1500,oil on panel,Widener Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Widener%20Collection,1942.9.4,Not on View,https://media.nga.gov/iiif/a8a8fcd6-496e-40cb-a4b9-e4001642490b/full/full/0/default.jpg?attachment_filename=francesco_sforza_1942.9.4.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.496.html,"https://media.nga.gov/iiif/2ea2d362-7c35-4819-860d-d3c7de2db4b8/full/!384,384/0/default.jpg",Giovanni Bellini,Giovanni Bellini,https://www.nga.gov/content/ngaweb/collection/artist-info.936.html,,Madonna and Child,c. 1480/1485,oil on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.352,"On View : West Building, Main Floor — Gallery 12",https://media.nga.gov/iiif/2ea2d362-7c35-4819-860d-d3c7de2db4b8/full/full/0/default.jpg?attachment_filename=madonna_and_child_1939.1.352.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.33254.html,"https://media.nga.gov/iiif/f297f282-edcc-4190-88ff-96de868ec881/full/!384,384/0/default.jpg",Giovanni Bellini,Giovanni Bellini,https://www.nga.gov/content/ngaweb/collection/artist-info.936.html,,Madonna and Child in a Landscape,c. 1480/1485,oil on panel,Ralph and Mary Booth Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Ralph%20and%20Mary%20Booth%20Collection,1946.19.1,"On View : West Building, Main Floor — Gallery 12",https://media.nga.gov/iiif/f297f282-edcc-4190-88ff-96de868ec881/full/full/0/default.jpg?attachment_filename=madonna_and_child_in_a_landscape_1946.19.1.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.1140.html,"https://media.nga.gov/iiif/70681fcc-b40a-4147-9803-c632037b4f74/full/!384,384/0/default.jpg",Benvenuto di Giovanni,Benvenuto di Giovanni,https://www.nga.gov/content/ngaweb/collection/artist-info.954.html,,Madonna and Child with Saint Jerome and Saint Bernardino of Siena,c. 1480/1485,tempera on panel,Widener Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Widener%20Collection,1942.9.3,"On View : West Building, Main Floor — Gallery 8",https://media.nga.gov/iiif/70681fcc-b40a-4147-9803-c632037b4f74/full/full/0/default.jpg?attachment_filename=madonna_and_child_with_saint_jerome_and_saint_bernardino_of_siena_1942.9.3.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41658.html,"https://media.nga.gov/iiif/b805508a-ffe6-49d3-9a95-ae83e1046b18/full/!384,384/0/default.jpg",French 15th Century,French 15th Century,https://www.nga.gov/content/ngaweb/collection/artist-info.2828.html,(painter),A Miracle of Saint Benedict,c. 1480,oil on oak,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.5.45,"On View : West Building, Main Floor — Gallery 41",https://media.nga.gov/iiif/b805508a-ffe6-49d3-9a95-ae83e1046b18/full/full/0/default.jpg?attachment_filename=a_miracle_of_saint_benedict_1952.5.45.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.46153.html,"https://media.nga.gov/iiif/191c3171-5ef9-46ee-9013-aace971dc8f2/full/!384,384/0/default.jpg",French 15th Century,French 15th Century,https://www.nga.gov/content/ngaweb/collection/artist-info.2828.html,,Portrait of an Ecclesiastic,c. 1480,tempera and oil on oak,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1961.9.54,"On View : West Building, Main Floor — Gallery 39",https://media.nga.gov/iiif/191c3171-5ef9-46ee-9013-aace971dc8f2/full/full/0/default.jpg?attachment_filename=portrait_of_an_ecclesiastic_1961.9.54.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.36.html,"https://media.nga.gov/iiif/f38f8f22-620e-4ff3-a2bf-22b719002e17/full/!384,384/0/default.jpg",Giovanni Bellini,Giovanni Bellini,https://www.nga.gov/content/ngaweb/collection/artist-info.936.html,,Portrait of a Young Man in Red,c. 1480,oil and tempera on panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.29,"On View : West Building, Main Floor — Gallery 12",https://media.nga.gov/iiif/f38f8f22-620e-4ff3-a2bf-22b719002e17/full/full/0/default.jpg?attachment_filename=portrait_of_a_young_man_in_red_1937.1.29.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.102628.html,"https://media.nga.gov/iiif/8a1d47f1-cab0-4746-857c-e3fecb0c0149/full/!384,384/0/default.jpg",Master of the Starck Triptych,Master of the Starck Triptych,https://www.nga.gov/content/ngaweb/collection/artist-info.26156.html,(painter),"The Raising of the Cross [center, left, and right panels]",c. 1480/1490,oil on panel,Patrons' Permanent Fund,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Patrons%27%20Permanent%20Fund,1997.100.1.a,"On View : West Building, Main Floor — Gallery 35-A",https://media.nga.gov/iiif/8a1d47f1-cab0-4746-857c-e3fecb0c0149/full/full/0/default.jpg?attachment_filename=the_raising_of_the_cross__center%2C_left%2C_and_right_panels__1997.100.1.a.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.102630.html,"https://media.nga.gov/iiif/e8999858-d161-4e7d-83c6-f8ea5ebeeabc/full/!384,384/0/default.jpg",Master of the Starck Triptych,Master of the Starck Triptych,https://www.nga.gov/content/ngaweb/collection/artist-info.26156.html,(painter),Saint Barbara [left wing exterior],c. 1480/1490,oil on panel,Patrons' Permanent Fund,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Patrons%27%20Permanent%20Fund,1997.100.1.c,"On View : West Building, Main Floor — Gallery 35-A",https://media.nga.gov/iiif/e8999858-d161-4e7d-83c6-f8ea5ebeeabc/full/full/0/default.jpg?attachment_filename=saint_barbara__left_wing_exterior__1997.100.1.c.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.102629.html,"https://media.nga.gov/iiif/2f431fe3-d517-47af-9d01-de6fbce488b0/full/!384,384/0/default.jpg",Master of the Starck Triptych,Master of the Starck Triptych,https://www.nga.gov/content/ngaweb/collection/artist-info.26156.html,(painter),Saint Catherine [right wing exterior],c. 1480/1490,oil on panel,Patrons' Permanent Fund,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Patrons%27%20Permanent%20Fund,1997.100.1.b,"On View : West Building, Main Floor — Gallery 35-A",https://media.nga.gov/iiif/2f431fe3-d517-47af-9d01-de6fbce488b0/full/full/0/default.jpg?attachment_filename=saint_catherine__right_wing_exterior__1997.100.1.b.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.426.html,"https://media.nga.gov/iiif/d56ff173-a09e-469d-871e-d0a7bd346e65/full/!384,384/0/default.jpg",Jacopo del Sellaio,Jacopo del Sellaio,https://www.nga.gov/content/ngaweb/collection/artist-info.1868.html,,Saint John the Baptist,c. 1480,oil on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.283,"On View : West Building, Main Floor — Gallery 7",https://media.nga.gov/iiif/d56ff173-a09e-469d-871e-d0a7bd346e65/full/full/0/default.jpg?attachment_filename=saint_john_the_baptist_1939.1.283.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41583.html,"https://media.nga.gov/iiif/7b4b4463-cf2d-4f19-b450-07e73c76b37c/full/!384,384/0/default.jpg",Sandro Botticelli,Sandro Botticelli,https://www.nga.gov/content/ngaweb/collection/artist-info.989.html,(painter),The Virgin Adoring the Child,1480/1490,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.2.4,Not on View,https://media.nga.gov/iiif/7b4b4463-cf2d-4f19-b450-07e73c76b37c/full/full/0/default.jpg?attachment_filename=the_virgin_adoring_the_child_1952.2.4.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.206127.html,"https://media.nga.gov/iiif/823e1490-2c2a-41d6-9189-61c0a302f48f/full/!384,384/0/default.jpg",Pietro Perugino,Pietro Perugino,https://www.nga.gov/content/ngaweb/collection/artist-info.1778.html,(painter),"The Crucifixion with the Virgin, Saint John, Saint Jerome, and Saint Mary Magdalene",c. 1482/1485,oil on panel transferred to canvas,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.27.a-c,"On View : West Building, Main Floor — Gallery 20",https://media.nga.gov/iiif/823e1490-2c2a-41d6-9189-61c0a302f48f/full/full/0/default.jpg?attachment_filename=the_crucifixion_with_the_virgin%2C_saint_john%2C_saint_jerome%2C_and_saint_mary_magdalene_1937.1.27.a-c.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.29.html,"https://media.nga.gov/iiif/b43e331e-ede9-44ca-a276-0b8806630fbd/full/!384,384/0/default.jpg",Pietro Perugino,Pietro Perugino,https://www.nga.gov/content/ngaweb/collection/artist-info.1778.html,(painter),"The Crucifixion with the Virgin, Saint John, Saint Jerome, and Saint Mary Magdalene [left panel]",c. 1482/1485,oil on panel transferred to canvas,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.27.a,"On View : West Building, Main Floor — Gallery 20",https://media.nga.gov/iiif/b43e331e-ede9-44ca-a276-0b8806630fbd/full/full/0/default.jpg?attachment_filename=the_crucifixion_with_the_virgin%2C_saint_john%2C_saint_jerome%2C_and_saint_mary_magdalene__left_panel__1937.1.27.a.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.30.html,"https://media.nga.gov/iiif/63049d6b-06b2-4e4b-9443-532df5b30fa7/full/!384,384/0/default.jpg",Pietro Perugino,Pietro Perugino,https://www.nga.gov/content/ngaweb/collection/artist-info.1778.html,(painter),"The Crucifixion with the Virgin, Saint John, Saint Jerome, and Saint Mary Magdalene [middle panel]",c. 1482/1485,oil on panel transferred to canvas,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.27.b,"On View : West Building, Main Floor — Gallery 20",https://media.nga.gov/iiif/63049d6b-06b2-4e4b-9443-532df5b30fa7/full/full/0/default.jpg?attachment_filename=the_crucifixion_with_the_virgin%2C_saint_john%2C_saint_jerome%2C_and_saint_mary_magdalene__middle_panel__1937.1.27.b.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.31.html,"https://media.nga.gov/iiif/49cffd8d-5c06-4628-9369-1b6bdb3e7b90/full/!384,384/0/default.jpg",Pietro Perugino,Pietro Perugino,https://www.nga.gov/content/ngaweb/collection/artist-info.1778.html,(painter),"The Crucifixion with the Virgin, Saint John, Saint Jerome, and Saint Mary Magdalene [right panel]",c. 1482/1485,oil on panel transferred to canvas,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.27.c,"On View : West Building, Main Floor — Gallery 20",https://media.nga.gov/iiif/49cffd8d-5c06-4628-9369-1b6bdb3e7b90/full/full/0/default.jpg?attachment_filename=the_crucifixion_with_the_virgin%2C_saint_john%2C_saint_jerome%2C_and_saint_mary_magdalene__right_panel__1937.1.27.c.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.21.html,"https://media.nga.gov/iiif/fb441731-b7ea-4972-a1f4-51184adaddc9/full/!384,384/0/default.jpg",Sandro Botticelli,Sandro Botticelli,https://www.nga.gov/content/ngaweb/collection/artist-info.989.html,(painter),Portrait of a Youth,c. 1482/1485,tempera on poplar panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.19,"On View : West Building, Main Floor — Gallery 6",https://media.nga.gov/iiif/fb441731-b7ea-4972-a1f4-51184adaddc9/full/full/0/default.jpg?attachment_filename=portrait_of_a_youth_1937.1.19.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.46177.html,"https://media.nga.gov/iiif/e09f2884-f3ed-4275-a572-ea5a35769030/full/!384,384/0/default.jpg",Master of the Saint Bartholomew Altar,Master of the Saint Bartholomew Altar,https://www.nga.gov/content/ngaweb/collection/artist-info.1699.html,,The Baptism of Christ,c. 1485/1500,oil on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1961.9.78,"On View : West Building, Main Floor — Gallery 35-A",https://media.nga.gov/iiif/e09f2884-f3ed-4275-a572-ea5a35769030/full/full/0/default.jpg?attachment_filename=the_baptism_of_christ_1961.9.78.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.171695.html,"https://media.nga.gov/iiif/4a82e316-06e9-4268-9bf1-93869e32909a/full/!384,384/0/default.jpg",Workshop of Pietro Perugino,Anonymous Artist,https://www.nga.gov/content/ngaweb/collection/artist-info.13.html,,"Madonna and Child with Two Angels, Saint Rose, and Saint Catherine of Alexandria",late 1480s/early 1490s,oil on panel,Corcoran Collection (William A. Clark Collection),https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Corcoran%20Collection%20(William%20A.%20Clark%20Collection),2015.19.41,Not on View,https://media.nga.gov/iiif/4a82e316-06e9-4268-9bf1-93869e32909a/full/full/0/default.jpg?attachment_filename=madonna_and_child_with_two_angels%2C_saint_rose%2C_and_saint_catherine_of_alexandria_2015.19.41.jpg
